,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T
13651,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.06010489145200555,0.6845029535700945,300
13652,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.332672203483943,0.405918737244969,300
13653,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.327835282243103,0.3278643736791546,300
13654,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.46309005052234364,0.23817724052271896,300
13655,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.21349588895130228,0.41271017324228987,300
13656,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.35214235653023646,0.10330468225102234,300
13657,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3048496201289069,0.3968454203897691,300
13658,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5163350137737387,0.3246312228480852,300
13659,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1336710672741538,0.32413631254284625,300
13660,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.009338863944443433,0.35758257566143553,300
13661,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5075065799005343,0.34244847212835744,300
13662,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3556218936437618,0.0872290443431303,300
13663,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3554046305646936,0.6218700571368787,300
13664,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.42165172210547186,0.24382668524650403,300
13665,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.29280751270692174,0.3878557398960059,300
13666,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.7992529524083681,0.1338739304358344,300
13667,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.01573272808028241,0.4618528214615283,300
13668,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2290429630998758,0.11284138785151439,300
13669,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3767638603247859,0.4412777064371064,300
13670,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.34621016739466065,0.22263360045647843,300
13671,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.28479927743288475,0.5519462993914855,300
13672,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2284363230855153,0.14628569722328688,300
13673,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.39271216218793076,0.4890786459385925,300
13674,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4503851857505028,0.16687507585450517,300
13675,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.12851977982087598,0.5244131476101331,300
13676,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.15056036719459956,0.7713787475068896,300
13677,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4109795868174762,0.243953808610935,300
13678,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6327408959833669,0.06645791074214946,300
13679,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.21902267888127347,0.47989600850853276,300
13680,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6648036261739507,0.001941111511858082,300
13681,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.242495087103532,0.37410505114366577,300
13682,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.513584694729741,0.22955703787206896,300
13683,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.07815539755375762,0.38544548392063255,300
13684,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.115054085926129,0.2827283150983507,300
13685,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.537009756800877,0.4587390223816372,300
13686,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.467170357919091,0.15144605102156605,300
13687,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.217713178132872,0.5729196620926987,300
13688,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.20538179661619846,0.34623251020366397,300
13689,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4347043363380883,0.3657612682277631,300
13690,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.46085662425902374,0.04262052879212811,300
13691,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.15254579731717516,0.7535120070688542,300
13692,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.08889408725865851,0.24797532361340302,300
13693,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4050521042012526,0.330262290222969,300
13694,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5486641081878694,0.30157123106368067,300
13695,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23605544799368483,0.3084725405543682,300
13696,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5001623441511404,0.045635808683897314,300
13697,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.26320586045486216,0.4290628673899025,300
13698,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6562892631593957,0.2558550761443605,300
13699,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.03968393466338515,0.358397041971977,300
13700,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.17256211179159264,0.2892296635790672,300
13701,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.41953499484562284,0.3958018254415687,300
13702,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3937350609022354,0.13855023313711112,300
13703,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23061983868141755,0.6884663071807728,300
13704,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.20761447702809896,0.2861643006287858,300
13705,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5011188815626542,0.478771343068168,300
13706,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5726097095788771,0.06885937424006318,300
13707,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11048201635206596,0.6869245419277568,300
13708,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.20069478688943893,0.3298787039902384,300
13709,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.35034513235744097,0.2856606420125584,300
13710,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4531516095275845,0.20846667233306013,300
13711,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2353471503405802,0.3653043777817123,300
13712,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5426411603396788,0.3874395698976151,300
13713,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2843335694391922,0.32293076194750747,300
13714,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.688433118586857,0.10628762823439389,300
13715,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.05045946774595217,0.5706831773143588,300
13716,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1477598481998693,0.06872263590278736,300
13717,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4171671693409729,0.4812479757483548,300
13718,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.36547316051804396,0.2617445691148904,300
13719,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2547340584178639,0.4047163980125332,300
13720,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.25837422571177365,0.1627620093659605,300
13721,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3649577908581847,0.43663671066048704,300
13722,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.39343041957132,0.17562663737890657,300
13723,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2067568153593172,0.6429622018746731,300
13724,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.03432078389349668,0.5218831731157703,300
13725,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4606237452116044,0.25057378153059684,300
13726,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.8506662796723855,0.027554236657074578,300
13727,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.20411860479416047,0.4113328634489674,300
13728,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.33191333441968873,0.2910201940727025,300
13729,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.37547350712241584,0.39973949087628063,300
13730,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5343069558619161,0.02632613315819923,300
13731,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.0021248343479712056,0.9956015471484638,300
13732,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2590061247194346,0.2403111510508176,300
13733,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.336503961481095,0.35038907435484146,300
13734,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.576617688734991,0.2506173528407595,300
13735,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.14443339785239537,0.3751422688057966,300
13736,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5699134048705613,0.18694778452248798,300
13737,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2616675565659637,0.3735851514943751,300
13738,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5006549813061211,0.26145413014920205,300
13739,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11394840142649416,0.4292135086290731,300
13740,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.07050851733382829,0.2182738274046511,300
13741,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.528024701298599,0.4001696278576528,300
13742,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4341253775126951,0.12369772487313145,300
13743,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.259585475949966,0.5267706624242361,300
13744,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.28293888096947556,0.09737239439917401,300
13745,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.39305081685331805,0.49673458146196886,300
13746,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.48812136225773634,0.16231517592650388,300
13747,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.10220818217492517,0.560825474451361,300
13748,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.18212007247428927,0.6983871217416218,300
13749,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.36414228086085193,0.25537133355506153,300
13750,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5988516415736859,0.06373057922765829,300
13751,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1754590826259356,0.523042684498363,300
13752,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.28894205355850616,0.40498719103758046,300
13753,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.36448074304313244,0.3515007648221315,300
13754,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.748422302963621,0.20783601621414266,300
13755,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11451697862339434,0.47044822014845317,300
13756,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.044987603369029475,0.01694293656707886,300
13757,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.41253577409124964,0.38585336937651354,300
13758,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.28102838185838863,0.21387796517160937,300
13759,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4043870852255891,0.4302587005370361,300
13760,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.27918006047244043,0.17900642560493663,300
13761,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3536904365241202,0.48720798795516884,300
13762,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5078447076698367,0.11992938679628594,300
13763,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.03494117425224663,0.628330892708053,300
13764,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.7445444231696555,0.1998745177756315,300
13765,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3064194308605652,0.36339477201383585,300
13766,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5071035383067515,0.28310663483564025,300
13767,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.20069627138264648,0.4136550297941348,300
13768,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4089356949101999,0.1955723111810137,300
13769,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.313352400880173,0.38057399837807704,300
13770,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6940319279852066,0.22012220518930706,300
13771,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.08393657633124575,0.4178905189805364,300
13772,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.09638514409011457,0.3749068441925412,300
13773,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4676761431915434,0.3125144848738115,300
13774,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.373985240333779,0.06825449628476536,300
13775,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2764327673005623,0.6301419312698447,300
13776,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.367717428525,0.07413638198411034,300
13777,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.29844581930620007,0.510637252768825,300
13778,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.39682658974651214,0.21521868054960125,300
13779,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.11775961104818305,0.7894235404998138,300
13780,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.19569831203054053,0.34439221740795245,300
13781,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.39904921482317424,0.29070536999484486,300
13782,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6822733184380254,0.15554262228425855,300
13783,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1808081389126634,0.3876877563089213,300
13784,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.31500774759637484,0.4551983283413853,300
13785,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3268628340722943,0.23441616153768932,300
13786,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.6201974656248735,0.006123690645554531,300
13787,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.13165552897126817,0.4954253220232389,300
13788,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.013004894753148378,0.2076617292409024,300
13789,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5117466675077578,0.455011868859051,300
13790,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.35599766831431645,0.2605217889409845,300
13791,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.32857102691102974,0.4922744837169498,300
13792,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5579243498958634,0.3020195218402073,300
13793,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.24112731525445338,0.37492580912773343,300
13794,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5881154425709024,0.21041064887020883,300
13795,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.011780983129889436,0.5462897328981773,300
13796,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.14538036026877021,0.25178743223883054,300
13797,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.535235861845799,0.3669681945947672,300
13798,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.522550777602779,0.02662096983741525,300
13799,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.18686533921668524,0.5536366232046404,300
13800,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.25300063868755474,0.19697528715992726,300
13801,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.37742739906313,0.3685056469754089,300
13802,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4312115865981195,0.09259449313562422,300
13803,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1494269715683073,0.6520474600754188,300
13804,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1434461295902565,0.22674129599039966,300
13805,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.37758960701016436,0.40297131305611583,300
13806,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.5601208255112875,0.4316727693235932,300
13807,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.2218588152483209,0.3408556885036636,300
13808,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.30135586980493345,0.3491063802317319,300
13809,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3209291819140296,0.3062001164740623,300
13810,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.7752452343118029,0.06795689156395292,300
13811,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.04904502979689613,0.4746440433030691,300
13812,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.1721161049978147,0.15848929154792252,300
13813,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.43205240139214907,0.4210801648306168,300
13814,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3808092011978009,0.1732490959388044,300
13815,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.31473480132353143,0.6471603122568942,300
13816,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23352203888384201,0.023104822295273886,300
13817,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4093794742047402,0.5367649534908517,300
13818,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4371309196659749,0.23845440913876514,300
13819,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.18322691883086986,0.48444221258387504,300
13820,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.08559182469654672,0.6041757213492429,300
13821,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.3799763260644801,0.2734385191743632,300
13822,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.4898903747288966,0.17757086354153898,300
13823,mibk,ethyl-acetate,3.952,3.116,4.5959,3.4786,0.23414613216865102,0.4340253975831752,300
13824,mibk,chloroform,3.952,2.41,4.5959,2.87,0.31285182812611856,0.13223011122230194,300
13825,mibk,chloroform,3.952,2.41,4.5959,2.87,0.36234932452144253,0.5648460791643891,300
13826,mibk,chloroform,3.952,2.41,4.5959,2.87,0.5079160191796439,0.181389893966657,300
13827,mibk,chloroform,3.952,2.41,4.5959,2.87,0.04482560781626276,0.656055624746844,300
13828,mibk,chloroform,3.952,2.41,4.5959,2.87,0.25561356043067673,0.5543322047459112,300
13829,mibk,chloroform,3.952,2.41,4.5959,2.87,0.35088249337167193,0.22747113656561746,300
13830,mibk,chloroform,3.952,2.41,4.5959,2.87,0.6110003541578212,0.021937472252550234,300
13831,mibk,chloroform,3.952,2.41,4.5959,2.87,0.14910846645266945,0.5047220846285827,300
13832,mibk,chloroform,3.952,2.41,4.5959,2.87,0.29289921416503806,0.27581772354868755,300
13833,mibk,chloroform,3.952,2.41,4.5959,2.87,0.31762313583404067,0.31714663541865634,300
13834,mibk,chloroform,3.952,2.41,4.5959,2.87,0.6950668088272408,0.10895113543923018,300
13835,mibk,chloroform,3.952,2.41,4.5959,2.87,0.0758611088352826,0.4235338501732748,300
13836,mibk,chloroform,3.952,2.41,4.5959,2.87,0.13984190901977758,0.1134652485945738,300
13837,mibk,chloroform,3.952,2.41,4.5959,2.87,0.42379196389011065,0.44092714379765574,300
13838,mibk,chloroform,3.952,2.41,4.5959,2.87,0.32323539118879463,0.2616054642072798,300
13839,mibk,chloroform,3.952,2.41,4.5959,2.87,0.4219189626595587,0.5672947810051606,300
13840,mibk,chloroform,3.952,2.41,4.5959,2.87,0.25574117220805315,0.2866206130488094,300
13841,mibk,chloroform,3.952,2.41,4.5959,2.87,0.343004454017814,0.36335123456752444,300
13842,mibk,chloroform,3.952,2.41,4.5959,2.87,0.45511594693038687,0.05323650906436119,300
13843,mibk,chloroform,3.952,2.41,4.5959,2.87,0.056166067824990465,0.7883096047669053,300
13844,mibk,chloroform,3.952,2.41,4.5959,2.87,0.2722838731606364,0.28611090416592505,300
13845,mibk,chloroform,3.952,2.41,4.5959,2.87,0.3935391510202754,0.3517366467084702,300
13846,mibk,chloroform,3.952,2.41,4.5959,2.87,0.6933061184182759,0.27038466563035235,300
13847,mibk,chloroform,3.952,2.41,4.5959,2.87,0.19544836078211372,0.3731022839944589,300
13848,mibk,chloroform,3.952,2.41,4.5959,2.87,0.7067596716461952,0.0818741511182328,300
13849,mibk,chloroform,3.952,2.41,4.5959,2.87,0.29413434061329874,0.35813277838539853,300
13850,mibk,chloroform,3.952,2.41,4.5959,2.87,0.5223709136561602,0.2506145873707552,300
13851,mibk,chloroform,3.952,2.41,4.5959,2.87,0.16562104926153795,0.40993070662192854,300
13852,mibk,chloroform,3.952,2.41,4.5959,2.87,0.01556802482483104,0.269928081768457,300
13853,mibk,chloroform,3.952,2.41,4.5959,2.87,0.5086388404986005,0.39289498364244146,300
13854,mibk,chloroform,3.952,2.41,4.5959,2.87,0.36714334971963314,0.1655927140387761,300
13855,mibk,chloroform,3.952,2.41,4.5959,2.87,0.26908210303633917,0.5005451399288364,300
13856,mibk,chloroform,3.952,2.41,4.5959,2.87,0.43360429914724136,0.3432176664181168,300
13857,mibk,chloroform,3.952,2.41,4.5959,2.87,0.23270299939490738,0.3219687971631373,300
13858,mibk,chloroform,3.952,2.41,4.5959,2.87,0.5942646442855479,0.1257019471346637,300
13859,mibk,chloroform,3.952,2.41,4.5959,2.87,0.009084019888398175,0.5351058739416547,300
13860,mibk,chloroform,3.952,2.41,4.5959,2.87,0.23026126824448293,0.0054067543672076945,300
13861,mibk,chloroform,3.952,2.41,4.5959,2.87,0.4538180525840671,0.5350410888614584,300
13862,mibk,chloroform,3.952,2.41,4.5959,2.87,0.4446411305063048,0.25242384358944864,300
13863,mibk,chloroform,3.952,2.41,4.5959,2.87,0.26298706427684787,0.47462454090285844,300
13864,mibk,chloroform,3.952,2.41,4.5959,2.87,0.3277522327064549,0.1300506595160222,300
13865,mibk,chloroform,3.952,2.41,4.5959,2.87,0.37112799694138937,0.4446248212109355,300
13866,mibk,chloroform,3.952,2.41,4.5959,2.87,0.43714654185351537,0.15081037846720724,300
13867,mibk,chloroform,3.952,2.41,4.5959,2.87,0.1878545799015262,0.6973904561219044,300
13868,mibk,chloroform,3.952,2.41,4.5959,2.87,0.08993750359115683,0.4780819901891053,300
13869,mibk,chloroform,3.952,2.41,4.5959,2.87,0.4154531978072944,0.27466008746643805,300
